id,trial_id,facility_name,country,city,address,latitude,longitude,link,last_modified
65c9d31fcd713395fbb52c32,NCT01853839,Boehringer Ingelheim Investigational Site 14,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c34,NCT01853839,Boehringer Ingelheim Investigational Site 17,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c36,NCT01853839,Boehringer Ingelheim Investigational Site 1,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c38,NCT01853839,Boehringer Ingelheim Investigational Site 20,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c3a,NCT01853839,Boehringer Ingelheim Investigational Site 24,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c3c,NCT01853839,Boehringer Ingelheim Investigational Site 25,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c3e,NCT01853839,Boehringer Ingelheim Investigational Site 26,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c40,NCT01853839,Boehringer Ingelheim Investigational Site 28,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c42,NCT01853839,Boehringer Ingelheim Investigational Site 2,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c44,NCT01853839,Boehringer Ingelheim Investigational Site 4,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c46,NCT01853839,Boehringer Ingelheim Investigational Site 5,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c48,NCT01853839,Boehringer Ingelheim Investigational Site 7,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c4a,NCT01853839,Boehringer Ingelheim Investigational Site 8,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c4c,NCT01853839,Boehringer Ingelheim Investigational Site 9,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c4e,NCT01853839,Boehringer Ingelheim Investigational Site 30,Egypt,Domiat,,,,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c50,NCT01853839,Boehringer Ingelheim Investigational Site 29,Egypt,Fayoum,,29.30995,30.8418,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c52,NCT01853839,Boehringer Ingelheim Investigational Site 16,Egypt,Menia,,,,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c54,NCT01853839,Boehringer Ingelheim Investigational Site 31,Egypt,Tanta,,30.78847,31.00192,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:06.111Z
65c9d31fcd713395fbb52c56,NCT02053779,Ibn Rochd Infertility Centre,Algeria,Constantine,25000,36.365,6.61472,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.049Z
65c9d31fcd713395fbb52c58,NCT02906917,Novo Nordisk Investigational Site,Algeria,Sidi Bel Abbes,22000,35.18994,-0.63085,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c5c,NCT03914326,Internal medicine department,Algeria,Algiers,16000,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c5e,NCT03914326,"endocrino-diabetology department, Hospital IBN BADIS.",Algeria,Constantine,25000,36.365,6.61472,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c60,NCT03914326,Internal Medecine department CHU Ibn Badis,Algeria,Constantine,25000,36.365,6.61472,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c62,NCT03914326,EHU 1st November 1954,Algeria,Oran,31000,35.69906,-0.63588,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c64,NCT03914326,Internal Medicine departement CHU Oran,Algeria,Oran,31000,35.69906,-0.63588,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c66,NCT03914326,"Department of internal of medicine, CHU Setif",Algeria,Setif,19000,36.19112,5.41373,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c68,NCT03914326,Diabetes Care Centre & CDE Centre,South Africa,Benoni,Gauteng 1501,-26.18848,28.32078,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c6a,NCT03914326,Peermed Clinical Trial Centre,South Africa,Johannesburg,Gauteng 1619,-26.20227,28.04363,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c6c,NCT03914326,Soweto Clinical Trial Centre,South Africa,Johannesburg,Gauteng 1818,-26.20227,28.04363,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c6e,NCT03914326,Deepak Lakha,South Africa,Johannesburg,Gauteng 1829,-26.20227,28.04363,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c70,NCT03914326,Hemant Makan,South Africa,Johannesburg,Gauteng 1827,-26.20227,28.04363,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c73,NCT03914326,Centre for Diabetes,South Africa,Johannesburg,Gauteng 2198,-26.20227,28.04363,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c75,NCT03914326,Dr Seeber,South Africa,Pretoria,Gauteng 0083,-25.74486,28.18783,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c77,NCT03914326,Prof P. Joshi,South Africa,Pretoria,Gauteng 0181,-25.74486,28.18783,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c79,NCT03914326,Dr H Bacus,South Africa,Berea,KwaZulu-Natal 4091,-29.85185,30.99337,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c7b,NCT03914326,Dr A Amod,South Africa,Durban,KwaZulu-Natal 4092,-29.8579,31.0292,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c7d,NCT03914326,Dr T Padayachee,South Africa,Durban,KwaZulu-Natal 4170,-29.8579,31.0292,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c7f,NCT03914326,Dr Pillay's Rooms,South Africa,Durban,KwaZulu-Natal 4450,-29.8579,31.0292,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c81,NCT03914326,Diabetes Clinical Trials Unit,South Africa,Cape Town,Western Cape 7925,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c83,NCT03914326,UCT Clinical Research Centre,South Africa,Cape Town,Western Cape 7925,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.796Z
65c9d31fcd713395fbb52c85,NCT06184204,Boumaaza Private healthcare,Algeria,Algiers,,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c87,NCT06184204,CHU Mustapha,Algeria,Algiers,,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c89,NCT06184204,BEDAI private healthcare,Algeria,Annaba,,36.9,7.76667,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c8b,NCT06184204,Berboucha,Algeria,Annaba,,36.9,7.76667,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c8d,NCT06184204,Boudjelal private healthcare,Algeria,Batna,,35.55597,6.17414,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c8f,NCT06184204,OKBI Private healthcare,Algeria,Biskra,,34.85038,5.72805,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c91,NCT06184204,KHAITER Private healthcare,Algeria,Blida,,36.47004,2.8277,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c93,NCT06184204,AOUICHE private healthcare,Algeria,Constantine,,36.365,6.61472,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c95,NCT06184204,HAMDI private healthcare,Algeria,Constantine,,36.365,6.61472,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c97,NCT06184204,Mouffok private healthcare,Algeria,M'Sila,,35.70583,4.54194,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c99,NCT06184204,Ali Lahmar private healthcare,Algeria,Oran,,35.69906,-0.63588,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c9b,NCT06184204,CHU Oran,Algeria,Oran,,35.69906,-0.63588,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c9d,NCT06184204,EID private healthcare,Algeria,Oran,,35.69906,-0.63588,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52c9f,NCT06184204,Sebbagh Private Healthcare,Algeria,Sidi Bel Abbès,,35.18994,-0.63085,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52ca1,NCT06184204,EPH Tipaza,Algeria,Tipaza,,36.58972,2.4475,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52ca3,NCT06184204,Fernane private healthcare,Algeria,Tizi Ouzou,,36.71182,4.04591,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52ca5,NCT06184204,NASSOUR private healthcare,Algeria,Tlemcen,,34.87833,-1.315,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52ca7,NCT04286763,Tidjane Anisse,Algeria,Oran,31000,35.69906,-0.63588,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52ca9,NCT02692716,Novo Nordisk Investigational Site,South Africa,Cape Town,Western Cape 7925,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.801Z
65c9d31fcd713395fbb52cb7,NCT01507116,Novo Nordisk Investigational Site,Algeria,Algiers,16035,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52cb9,NCT01753349,Bab El Oued Hospital,Algeria,Alger,16009,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52cbb,NCT01753349,Sidi Bel Abbes Hospital,Algeria,Alger,22000,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52cbd,NCT01753349,Ben Badis Hospital,Algeria,Constantine,25000,36.365,6.61472,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52cbf,NCT04665427,"Departmenet of hepatobiliary surgery, EHU-1st November 1954, Oran.",Algeria,Oran,31000,35.69906,-0.63588,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d31fcd713395fbb52cc1,NCT01493414,Novartis Investigative Site,Tunisia,Tunis,,36.81897,10.16579,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.967Z
65c9d320cd713395fbb52ccd,NCT02210819,,Morocco,Multiple Locations,,,,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:07.921Z
65c9d320cd713395fbb52cd2,NCT01172548,Novartis Investigative Site,Tunisia,Tunis,1006,36.81897,10.16579,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.967Z
65c9d320cd713395fbb52cd8,NCT00909051,,Algeria,Multiple Locations,,,,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.051Z
65c9d320cd713395fbb52cda,NCT01491100,,Tunisia,Multiple Locations,,,,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.967Z
65c9d320cd713395fbb52cde,NCT02595814,Novartis Investigative Site,Tunisia,Tunis,1008,36.81897,10.16579,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.968Z
65c9d320cd713395fbb52cf5,NCT00565448,Investigational Site Number 012001,Algeria,Alger,16005,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.968Z
65c9d320cd713395fbb52cf7,NCT00565448,Investigational Site Number 504001,Morocco,Casablanca,20000,33.58831,-7.61138,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.968Z
65c9d320cd713395fbb52cf9,NCT00565448,Investigational Site Number 504002,Morocco,Rabat,10000,34.01325,-6.83255,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.968Z
65c9d320cd713395fbb52cfb,NCT00565448,Investigational Site Number 504003,Morocco,Rabat,,34.01325,-6.83255,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.968Z
65c9d320cd713395fbb52cfd,NCT00565448,Investigational Site Number 788002,Tunisia,Sousse,4000,35.82539,10.63699,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.968Z
65c9d320cd713395fbb52cff,NCT00565448,Investigational Site Number 788003,Tunisia,Tunis,1006,36.81897,10.16579,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.968Z
65c9d320cd713395fbb52d01,NCT01513590,Novo Nordisk Investigational Site,Algeria,Setif,19000,36.19112,5.41373,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.052Z
65c9d320cd713395fbb52d05,NCT03574597,Cardiology department CHU Mustapha Pacha. Algiers,Algeria,Algiers,16000,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d07,NCT03574597,Centre National De la Médecine du Sport,Algeria,Algiers,16000,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d09,NCT03574597,"CHU Issad Hassani, Beni Messous, Cardiology department",Algeria,Algiers,16000,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d0b,NCT03574597,CHU - Hussein dey Cardiology department Nafissa Hamoud,Algeria,Algiers,16040,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d0d,NCT03574597,"Cardiology department, Benaouda Benzerdjeb CHU Oran",Algeria,Oran,31000,35.69906,-0.63588,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d0f,NCT03574597,Phoenix Pharma,South Africa,Port Elizabeth,Eastern Cape 6001,-33.91799,25.57007,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d11,NCT03574597,Cardiology Research_Bloemfontein,South Africa,Bloemfontein,Free State 9301,-29.12107,26.214,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d13,NCT03574597,IATROS International,South Africa,Bloemfontein,Free State 9301,-29.12107,26.214,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d15,NCT03574597,Josha Research,South Africa,Bloemfontein,Free State 9301,-29.12107,26.214,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d17,NCT03574597,Cardiology Clinical Research,South Africa,Alberton,Gauteng 1450,-26.26786,28.12225,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d19,NCT03574597,Dr Iftikhar Osman Ebrahim,South Africa,Centurion,Gauteng 0157,-25.85891,28.18577,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d1b,NCT03574597,CRISMO,South Africa,Germiston,Gauteng 1401,-26.23481,28.17665,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d1d,NCT03574597,Wits Bara Clinical Trial Site,South Africa,Johannesburg,Gauteng 2013,-26.20227,28.04363,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d1f,NCT03574597,Tickerdoc Research (Pty) LTD,South Africa,Johannesburg,Gauteng 2157,-26.20227,28.04363,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d21,NCT03574597,WITS Clinical Research,South Africa,Johannesburg,Gauteng 2193,-26.20227,28.04363,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d23,NCT03574597,Dr Moosa's Rooms,South Africa,Lenasia,Gauteng 1827,-26.32052,27.83564,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d25,NCT03574597,Lenasia Clinical Trial Centre,South Africa,Lenasia,Gauteng 1827,-26.32052,27.83564,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d27,NCT03574597,Jongaie Research,South Africa,Pretoria,Gauteng 0183,-25.74486,28.18783,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d29,NCT03574597,Synexus Watermeyer Clinical Research Centre,South Africa,Pretoria,Gauteng 0184,-25.74486,28.18783,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d2b,NCT03574597,Clinical Trial Systems (CTC),South Africa,Pretoria,Gauteng 0186,-25.74486,28.18783,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d2d,NCT03574597,Roodepoort Medicross Clinical Research Centre,South Africa,Roodepoort,Gauteng 1724,-26.1625,27.8725,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d2f,NCT03574597,Dr Jugnundan's Rooms,South Africa,Durban,KwaZulu-Natal 4091,-29.8579,31.0292,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d31,NCT03574597,Synexus Helderberg Clinical Research Centre,South Africa,Cape Town,Western Cape 7130,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d33,NCT03574597,Dr S Dawood,South Africa,Cape Town,Western Cape 7405,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d35,NCT03574597,Dr Corbett,South Africa,Cape Town,Western Cape 7500,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d37,NCT03574597,Tread Research (Pty)Ltd,South Africa,Cape Town,Western Cape 7500,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d39,NCT03574597,UCT Lung institute,South Africa,Cape Town,Western Cape 7700,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d3b,NCT03574597,Cape Town Medical Research Centre,South Africa,Kuilsriver,Western Cape 7580,,,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d3d,NCT03574597,Paarl Research Centre,South Africa,Paarl,Western Cape 7646,-33.73378,18.97523,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d3f,NCT03574597,Clinical Projects Research,South Africa,Worcester,Western Cape 6850,-33.64651,19.44852,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.833Z
65c9d320cd713395fbb52d41,NCT00916097,Sanofi-Aventis Administrative Office,Tunisia,Megrine,,36.76917,10.23639,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.969Z
65c9d320cd713395fbb52d45,NCT01917656,Novo Nordisk Investigational Site,South Africa,Durban,KwaZulu-Natal 4450,-29.8579,31.0292,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.836Z
65c9d320cd713395fbb52d53,NCT00216333,Service de Pneumo-phtisiologie de Matiben,Algeria,Algiers,,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.643Z
65c9d320cd713395fbb52d55,NCT00216333,CHU Ignace Deen,Guinea,Conakry,,9.53795,-13.67729,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.643Z
65c9d320cd713395fbb52d57,NCT00216333,Health Resesarch Center of Manhica,Mozambique,Manhica,,,,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.643Z
65c9d320cd713395fbb52d59,NCT00216333,National Institute for Medical Research,Tanzania,Mwanza,,-2.51667,32.9,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.643Z
65c9d320cd713395fbb52d5b,NCT02788214,Université Ferhat Abbas,Algeria,Sétif,,36.19112,5.41373,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d5d,NCT02788214,University of Dschang,Cameroon,Dschang,,5.44397,10.05332,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d5f,NCT02788214,University of Cape Coast,Ghana,Cape Coast,,5.10535,-1.2466,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d61,NCT02788214,Tenwek Hospital,Kenya,Bomet,,-0.78129,35.34156,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d63,NCT02788214,University of Calabar Teaching Hospital,Nigeria,Calabar,,4.95893,8.32695,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d65,NCT02788214,University of Nigeria Teaching Hospital,Nigeria,Enugu,,6.44132,7.49883,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d67,NCT02788214,Babcock Universtiy Teaching Hospital,Nigeria,Ilishan-Remo,,,,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d69,NCT02788214,University of Jos / University Teaching Hospital,Nigeria,Jos,,9.92849,8.89212,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d6b,NCT02788214,Federal Medical Center,Nigeria,Lagos,,6.45407,3.39467,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d6d,NCT02788214,Chris Hani Baragwanath Academic Hospital,South Africa,Soweto,,-26.26781,27.85849,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d6f,NCT02788214,Sudan University of Science and Technology,Sudan,Khartoum,,15.55177,32.53241,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:18.371Z
65c9d320cd713395fbb52d71,NCT02137850,Novo Nordisk Investigational Site,Algeria,Setif,19000,36.19112,5.41373,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.052Z
65c9d320cd713395fbb52d74,NCT02219490,CHU Bab El Oued /ID# 145420,Algeria,Algiers,16000,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.052Z
65c9d320cd713395fbb52d76,NCT02219490,CHU Bologhine Hospital /ID# 145421,Algeria,Algiers,16000,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.052Z
65c9d320cd713395fbb52d78,NCT02219490,CHU Mustapha Bacha /ID# 132130,Algeria,Algiers,16000,36.73225,3.08746,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.052Z
65c9d320cd713395fbb52d7a,NCT01649856,EHS CAC Hospital FRANTZ FANON ZABANA BLIDA; Hematology ward,Algeria,Blida,9000,36.47004,2.8277,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.843Z
65c9d320cd713395fbb52d7c,NCT01649856,Centre hospitalo-univerisitaire de Tizi Ouzou - Nedir Mohamed;Service d'hématologie,Algeria,Tizi Ouzou,15000,36.71182,4.04591,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.843Z
65c9d320cd713395fbb52d7e,NCT01649856,National Hospital; Oncotherapy Dept,South Africa,Bloemfontein,9301,-29.12107,26.214,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.843Z
65c9d320cd713395fbb52d80,NCT01649856,Tygerberg Hospital; Haematology Department,South Africa,Cape Town,7505,-33.92584,18.42322,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.843Z
65c9d320cd713395fbb52d82,NCT01649856,Steve Biko Academic Hospital; Oncology,South Africa,Pretoria,2,-25.74486,28.18783,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:17.843Z
65c9d320cd713395fbb52d84,NCT05200715,Université M'Hamed Bougara de Boumerdas,Algeria,Boumerdas,,36.76639,3.47717,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:07.921Z
65c9d320cd713395fbb52d86,NCT05200715,Cairo University,Egypt,Cairo,,30.06263,31.24967,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:07.921Z
65c9d320cd713395fbb52d88,NCT05200715,Korle Bu Teaching Hospital,Ghana,Accra,,5.55602,-0.1969,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:07.921Z
65c9d320cd713395fbb52d8a,NCT05200715,Mohammed V University,Morocco,Rabat,,34.01325,-6.83255,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:07.921Z
65c9d320cd713395fbb52d8c,NCT03862690,Novo Nordisk Investigational Site,Algeria,Constantine,25000,36.365,6.61472,https://clinicaltrials.gov/api/v2/studies,2024-02-12T10:13:03.052Z
